unique_id|competitor_name|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|breadcrumb|pdp_url|fat_%|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|file_name_4|image_url_4|file_name_5|image_url_5|file_name_6|image_url_6|upc|ingredients|servings_per_pack
85806|dirk|2025-03-27|Becel Bak & braad vlees & jus|Becel||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Becel bak & braad vlees & jus|2.15|2.15||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Becel bak & braad vlees & jus|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/becel%20bak%20%26%20braad%20vlees%20%26%20jus/85806|||Product met 98% vet, waarvan 18 % Omega 3 en 6 vetzuren.|• Becel Vlees & Jus voor bakken en braden is watervrij, spat niet en bruint snel. Blijf er dus eventjes bij. Zodra het begint te bruinen kan het vlees in de pan.|Koel bewaren. Ten minste houdbaar tot: zie zijkant.||Bevat Melk(eiwit), Bevat Soja||Non-Organic|85806_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/151352_1_447469_638126892088057709.png||||||||||||Ingrediënten: plantaardige oliën (koolzaad, palm, zonnebloem (0,7%), lijnzaad (0,3%)), mineraalzout (kalium), weipoeder (MELK), emulgator (SOJALECITHINE), smaakversterkers (calciumdiglutamaat, dinatriumguanylaat, dinatriuminosinaat), zuurteregelaar (kaliumfosfaat), magere MELKPOEDER, aroma's, vitamines A en D.|
114451|dirk|2025-03-27|1 de Beste Bak & braad vloeibaar|1 de Beste||750|ml|Home|Boodschappen|Zuivel & kaas|Boter & margarine|1 de beste bak & braad vloeibaar|2.59|2.59||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>1 de beste bak & braad vloeibaar|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/1%20de%20beste%20bak%20%26%20braad%20vloeibaar/114451|||||||||Non-Organic|114451_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/220260_1_475450_638773914477815457.png|||||||||||||
114583|dirk|2025-03-27|1 de Beste Bak & braad olijf|1 de Beste||500|ml|Home|Boodschappen|Zuivel & kaas|Boter & margarine|1 de beste bak & braad olijf|2.44|2.44||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>1 de beste bak & braad olijf|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/1%20de%20beste%20bak%20%26%20braad%20olijf/114583|||||||||Non-Organic|114583_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/221634_1_475451_638784105537587673.png|||||||||||||
115931|dirk|2025-03-27|Sense Vloeibaar original|Sense||750|ml|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense vloeibaar original|2.09|2.09||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense vloeibaar original|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20vloeibaar%20original/115931|||Vloeibare margarine, totaal vetgehalte 80%|Koekenpan: Laat de Original vloeibaar smelten tot het uitgebruist is. Laat het daarna goudbruin kleuren voordat u het vlees in de pan doet. Even aanbraden op een hoge temperatuur, daarna het vlees op een lagere temperatuur garen. Afblussen met water voor een lekkere jus.|After opening, keep refrigerated (max. 7°C), limited shelf life.||||Non-Organic|115931_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/221812_1_467015_638786019330533897.png||||||||||||Ingrediënten :79% plantaardige oliën (raapzaad, zonnebloem, lijnzaad, geheel geharde raapzaad), water, emulgator: E471/E322, kaliumchloride, citroensap, natuurlijk aroma, wortelextract, vitamines (A, D, E). Totaal vetgehalte: 80%|
115936|dirk|2025-03-27|Sense Vloeibaar bakken & braden|Sense||500|ml|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense vloeibaar bakken & braden|1.99|1.99||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense vloeibaar bakken & braden|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20vloeibaar%20bakken%20%26%20braden/115936|||Vloeibaar bak- en braadproduct, totaal vetgehalte 98%||Na openen gekoeld bewaren (max. 7 °C) en beperkt houdbaar||||Non-Organic|115936_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/221915_1_477246_638786022775703179.png||||||||||||Ingrediënten :99% plantaardige oliën (zonnebloem, raapzaad, lijnzaad, geheel geharde raapzaad), natuurlijk aroma, kaliumchloride, emulgator: zonnebloemlecithine; kleurstof: betacaroteen, vitamines: A, D3, E.|
9299|dirk|2025-03-27|Alpro Lekker gezond smeren soya|Alpro||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Alpro lekker gezond smeren soya|1.49|1.49||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Alpro lekker gezond smeren soya|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/alpro%20lekker%20gezond%20smeren%20soya/9299|||Plantaardig product met 38% vet om te smeren.|Niet gebruiken voor bakken en braden|Niet invriezen. Ten minste houdbaar tot: zie deksel. Bewaartemperatuur (max.12°C). Na openen koel bewaren.||Bevat Soja, Vrij van Lactose||Non-Organic|9299_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/130510_1_483710_637968690693482120.png||||||||||||INGREDIËNTEN: water, plantaardige oliën en vetten (38%) (waarvan 77% soja, palm), gemodificeerd zetmeel, emulgator (mono - en diglyceriden van vetzuren, lecithinen), zout (0,2%), voedingszuur (citroenzuur), conserveermiddel (kaliumsorbaat), natuurlijk aroma, vitaminen (A,D). Totaal vetgehalte 38%|
69562|dirk|2025-03-27|Sense Margarine light|Sense||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense margarine light|1.49|1.49||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense margarine light|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20margarine%20light/69562|||Smeerbaar vetproduct voor op brood met 30% vet met toegevoegde vitamines|Niet geschikt voor bakken en braden.|Na openen gekoeld bewaren (max. 7°C).||Kan sporen bevatten van Melk(eiwit), Kan sporen bevatten van Lactose||Non-Organic|69562_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/194578_1_423153_638557086719981966.png||||||||||||Ingrediënten :Water, plantaardige oliën (koolzaad, lijnzaad, zonnebloem, geheel geharde zonnebloem, kokos, in wisselende verhoudingen), stabilisator: E402, emulgator: E471/E476, conserveermiddel: E202, voedingszuur: citroenzuur, natuurlijke aroma's, vitamines (vitamine A, B1, B2, B6, B12, D2), kleurstof: carotenen. Totaal vetgehalte: 30%.|
69563|dirk|2025-03-27|Sense Margarine original light|Sense||575|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense margarine original light|2.79|2.79||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense margarine original light|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20margarine%20original%20light/69563|||Smeerbaar vetproduct voor op brood met 30% vet met toegevoegde vitamines|Niet geschikt voor bakken en braden.|Na openen gekoeld bewaren (max. 7°C).||Kan sporen bevatten van Melk(eiwit), Kan sporen bevatten van Lactose||Non-Organic|69563_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/194579_1_423156_638557086735970171.png||||||||||||Ingrediënten :Water, plantaardige oliën (koolzaad, lijnzaad, zonnebloem, geheel geharde zonnebloem, kokos, in wisselende verhoudingen), stabilisator: E402, emulgator: E471/E476, conserveermiddel: E202, voedingszuur: citroenzuur, natuurlijke aroma's, vitamines (vitamine A, B1, B2, B6, B12, D2), kleurstof: carotenen. Totaal vetgehalte: 30%.|
69564|dirk|2025-03-27|Sense Margarine original|Sense||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense margarine original|1.59|1.59||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense margarine original|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20margarine%20original/69564|||Smeerbaar product voor op brood met 45% vet met toegevoegde vitamines.|Niet geschikt voor bakken en braden.|Na openen gekoeld bewaren (max. 7°C).||Bevat Soja, Kan sporen bevatten van Melk(eiwit), Kan sporen bevatten van Lactose||Non-Organic|69564_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/210107_1_423157_638705622798592390.png||||||||||||Ingrediënten :Water, plantaardige oliën (koolzaad, lijnzaad, zonnebloem, geheel geharde zonnebloem, kokos, in wisselende verhoudingen), gemodificeerd maïszetmeel, emulgator: E471/E322(SOJA), conserveermiddel: E202, voedingszuur: citroenzuur, natuurlijke aroma's, vitamines (vitamine A, B1, B2, B6, B12, D2), kleurstof: carotenen. Totaal vetgehalte: 45%.|
69565|dirk|2025-03-27|Sense Margarine original|Sense||575|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense margarine original|2.79|2.79||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense margarine original|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20margarine%20original/69565|||Smeerbaar product voor op brood met 45% vet met toegevoegde vitamines|Niet geschikt voor bakken en braden.|Na openen gekoeld bewaren (max. 7°C).||Bevat Soja, Kan sporen bevatten van Melk(eiwit), Kan sporen bevatten van Lactose||Non-Organic|69565_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/210108_1_423158_638705623784493971.png||||||||||||Ingrediënten :Water, plantaardige oliën (koolzaad, lijnzaad, zonnebloem, geheel geharde zonnebloem, kokos, in wisselende verhoudingen), gemodificeerd maïszetmeel, emulgator: E471/E322 (SOJA), conserveermiddel: E202, voedingszuur: citroenzuur, natuurlijke aroma's, vitamines (vitamine A, B1, B2, B6, B12, D2), kleurstof: carotenen. Totaal vetgehalte: 45%.|
69566|dirk|2025-03-27|Sense Margarine romig|Sense||575|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense margarine romig|3.49|3.49||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense margarine romig|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20margarine%20romig/69566|||Smeerbaar product voor op brood met 70% vet, met toegevoegde vitamines|Niet geschikt voor bakken en braden.|Na openen gekoeld bewaren (max. 7°C).||Kan sporen bevatten van Melk(eiwit), Kan sporen bevatten van Lactose||Non-Organic|69566_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/190383_1_423159_638512758455499596.png||||||||||||Ingrediënten :Plantaardige oliën (koolzaad, zonnebloem, geheel geharde zonnebloem, kokos, in wisselende verhoudingen), water, voedingszuur: citroenzuur, conserveermiddel: E202, emulgator: E471, natuurlijk aroma, vitamines (vitamine A, B1, B2, B6, B12, D2), kleurstof: carotenen.|
73782|dirk|2025-03-27|Violife Plantboter ongezouten|Violife||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Violife plantboter ongezouten|2.59|2.59||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Violife plantboter ongezouten|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/violife%20plantboter%20ongezouten/73782|||Product met 79% vet.||GEKOELD BEWAREN (2°C-8°C),||Vrij van Gluten, Vrij van Melk(eiwit), Vrij van Noten, Vrij van Soja, Vrij van Lactose||Non-Organic|73782_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/108004_1_429544_637834810685084052.png||||||||||||Ingrediënten: plantaardige oliën (kokos, zonnebloem, raapzaad), water, bereiding van tuinbonen, emulgator (zonnebloemlecithine), aroma's, vitamines (D2, B1, B2, B6, B12, foliumzuur), kleurstof (bètacaroteen).|
78711|dirk|2025-03-27|Blue Band Heerlijk Romig ongezouten|Blue Band||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Blue band heerlijk romig ongezouten|2.29|2.29||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Blue band heerlijk romig ongezouten|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/blue%20band%20heerlijk%20romig%20ongezouten/78711|||Product met 79% plantaardig vet.||Ten minste houdbaar tot: zie zijkant van de verpakking. Gekoeld bewaren bij 2-8 �\x84\x83.||Vrij van Zuivelproducten, Vrij van Lactose||Non-Organic|78711_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/215737_1_438227_638747805934591866.png||||||||||||Plantaardige oliën (kokos, zonnebloem, raapzaad in wisselende verhoudingen), water, tuinboon, emulgator (zonnebloemlecithine), natuurlijk aroma, kleurstof (caroteen), glucose|
81680|dirk|2025-03-27|Becel Margarine omega 3 plus|Becel||500|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Becel margarine omega 3 plus|3.99|3.99||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Becel margarine omega 3 plus|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/becel%20margarine%20omega%203%20plus/81680|||Product met 38% vet, verrijkt met twee soorten Omega 3 (plantaardige Omega 3 - alfa linoleenzuur - en Omega 3 uit vis).|Niet gebruiken voor bakken en braden.|Na openen gekoeld bewaren. Niet invriezen. Ten minste houdbaar tot: zie deksel.||Bevat Vis, Vrij van Lactose||Non-Organic|81680_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/185745_1_442030_638465250933051702.png||||||||||||Ingrediënten: Water, plantaardige oliën 35% (zonnebloem (20%), lijnzaad (5,5%), maïs (3,9%), palm, volledig geharde palm, koolzaad (0,6%)), gemodificeerd zetmeel, VISOLIE (2,8%), emulgatoren (mono-en diglyceriden van vetzuren, zonnebloemlecithine), conserveermiddel (kaliumsorbaat), voedingszuur (citroenzuur), antioxidant (E306, E385), natuurlijk aroma, vitamine A en D|
81930|dirk|2025-03-27|Gouda's Glorie Volle pond|Gouda's Glorie||500|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Goudas glorie volle pond|2.39|2.39||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Goudas glorie volle pond|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/goudas%20glorie%20volle%20pond/81930|||PRODUCT MET 59% VET||max 8°C||Vrij van Gluten, Vrij van Schaaldieren, Vrij van Ei, Vrij van Lupine, Vrij van Melk(eiwit), Vrij van Mosterd, Vrij van Noten, Vrij van Pinda's, Vrij van Selderij, Vrij van Sesam(zaad), Bevat Soja, Vrij van Zwaveldioxide en sulfieten, Vrij van Vis, Vrij van Weekdieren||Non-Organic|81930_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/131689_1_441122_638048052089743973.png||||||||||||plantaardige oliën en vetten (koolzaad; geheel geharde palm; in wisselende verhoudingen); water; emulgator (SOJAlecithinen; E471); zout (0,3%); conserveermiddel (E200); natuurlijk aroma; voedingszuur (citroenzuur); vitamines (vitamine A; vitamine D2); kleurstof (caroteen).Totaal vetgehalte :59 %.|
81931|dirk|2025-03-27|Gouda's Glorie Zonne pond|Gouda's Glorie||500|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Goudas glorie zonne pond|2.05|2.05||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Goudas glorie zonne pond|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/goudas%20glorie%20zonne%20pond/81931|||Light margarine||max 8°C||Vrij van Gluten, Vrij van Schaaldieren, Vrij van Ei, Vrij van Lupine, Vrij van Melk(eiwit), Vrij van Mosterd, Vrij van Noten, Vrij van Pinda's, Vrij van Selderij, Vrij van Sesam(zaad), Vrij van Soja, Vrij van Zwaveldioxide en sulfieten, Vrij van Vis, Vrij van Weekdieren||Non-Organic|81931_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/132259_1_441123_638046225088248985.png||||||||||||water; plantaardige oliën en vetten (zonnebloem; geheel geharde palm; in wisselende verhoudingen); zout (0,4%); emulgator (E471); natuurlijk aroma; conserveermiddel (E200); kleurstof (caroteen); vitamines (vitamine A; vitamine D2).Totaal vetgehalte :39 %.|
81932|dirk|2025-03-27|Gouda's Glorie Halvarine|Gouda's Glorie||500|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Goudas glorie halvarine|1.92|1.92||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Goudas glorie halvarine|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/goudas%20glorie%20halvarine/81932|||Light margarine||max 8°C||Vrij van Gluten, Vrij van Schaaldieren, Vrij van Ei, Vrij van Lupine, Vrij van Melk(eiwit), Vrij van Mosterd, Vrij van Noten, Vrij van Pinda's, Vrij van Selderij, Vrij van Sesam(zaad), Vrij van Soja, Vrij van Zwaveldioxide en sulfieten, Vrij van Vis, Vrij van Weekdieren||Non-Organic|81932_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/132260_1_441124_638046225095356651.png||||||||||||water; plantaardige oliën en vetten (koolzaad; geheel geharde palm; in wisselende verhoudingen); zout (0,4%); emulgator (E471); natuurlijk aroma; conserveermiddel (E200); kleurstof (caroteen); vitamines (vitamine A; vitamine D2).Totaal vetgehalte :39 %.|
86719|dirk|2025-03-27|Becel Pro activ cholesterol|Becel||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Becel pro activ cholesterol|3.35|3.35||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Becel pro activ cholesterol|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/becel%20pro%20activ%20cholesterol/86719|||Product met 40% vet met toegevoegde plantensterolen.|Niet gebruiken voor bakken en braden.|Koel bewaren, niet invriezen. Ten minste houdbaar tot: zie deksel.||||Non-Organic|86719_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/196466_1_447927_638580135543379915.png||||||||||||Ingrediënten: Water, plantaardige oliën 36% (zonnebloem 20%, palm, lijnzaad 6%, koolzaad 2,3%), plantensterolesters 9%¹, emulgatoren (mono- en diglyceriden van vetzuren, zonnebloemlecithine), voedingszuur (citroenzuur, melkzuur), vitamines A, B1, D en E, natuurlijk aroma, kleurstof (caroteen), ¹gelijk aan plantensterolen (5,4%).|
86720|dirk|2025-03-27|Becel Pro activ|Becel||500|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Becel pro activ|6.25|6.25||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Becel pro activ|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/becel%20pro%20activ/86720|||Product met 35% vet met toegevoegde plantensterolen.||Gekoeld bewaren (2-8�\x84\x83). Ten minste houdbaar tot: zie deksel.||||Non-Organic|86720_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/168938_1_447928_638279506339891064.png||||||||||||Water, plantaardige oliën (koolzaad, zonnebloem, lijnzaad), plantensterolesters 9% (gelijk aan 5,4% plantensterolen), kokosvet, zout (0,2), emulgator (lecithine), natuurlijke aroma's, vitamine A en D|
98532|dirk|2025-03-27|Becel Margarine pro activ calorie light|Becel||500|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Becel margarine pro activ calorie light|5.99|5.99||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Becel margarine pro activ calorie light|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/becel%20margarine%20pro%20activ%20calorie%20light/98532|||Product met 23% vet met toegevoegde plantensterolen.||Gekoeld bewaren. Ten minste houdbaar tot: zie deksel.||||Non-Organic|98532_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/169591_1_455929_638285564771277783.png||||||||||||Water, plantaardige oliën (koolzaad, zonnebloem, lijnzaad), plantensterolesters 9% (gelijk aan 5,4% plantensterolen), kokosvet, emulgatoren (polyglycerol- polyricinoleaat, mono- en diglyceriden van vetzuren), zout (0,2%), voedingszuur (citroenzuur), natuurlijke aroma's, vitamine A, D en E|
99285|dirk|2025-03-27|Sense Boter cholesterol verlagend|Sense||250|g|Home|Boodschappen|Zuivel & kaas|Boter & margarine|Sense boter cholesterol verlagend|1.95|1.95||||||||||Home>Boodschappen>Zuivel & kaas>Boter & margarine>Sense boter cholesterol verlagend|https://www.dirk.nl/boodschappen/zuivel-kaas/boter-margarine/sense%20boter%20cholesterol%20verlagend/99285|||Halfvolle margarine voor op brood met toegevoegde plantensterolen en met toegevoegde vitamines|Niet geschikt voor bakken en braden.|Na openen gekoeld bewaren (max. 7°C).||Bevat Soja, Kan sporen bevatten van Melk(eiwit), Kan sporen bevatten van Lactose||Non-Organic|99285_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/171409_1_455177_638307335037922006.png|99285_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/198091_1_455177_638598525509060496.png||||||||||Ingrediënten :Water, plantaardige oliën (koolzaad, lijnzaad, zonnebloem, geheel geharde zonnebloem, kokos, in wisselende verhoudingen), 9% plantensterolesters*, gemodificeerd maïszetmeel, emulgator: E471/E322 (SOJA), conserveermiddel: E202, voedingszuur: citroenzuur, natuurlijke aroma's, vitamines (vitamine A, B1, B2, B6, B12, D2), kleurstof: carotenen. *waarvan 60% vrije plantensterolen Totaal vetgehalte: 39%.|
